Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3889725724,cloudllc,1020,28.4,QB Justin Fields RB Tony Pollard RB J.K. Dobbins WR Amon-Ra St. Brown WR Skyy Moore WR Mike Evans TE Sam LaPorta FLEX Joe Mixon BN Diontae Johnson BN Zach Charbonnet BN Tyler Allgeier BN Cole Kmet BN Adam Thielen BN C.J. Stroud BN Rashid Shaheed BN Mike Gesicki BN Chase Claypool BN Van Jefferson BN Tank Dell BN Zack Moss,,Tyreek Hill,WR,8.33%,0
2,3889725746,COBuffalo1987,1020,27.34,QB Patrick Mahomes RB Travis Etienne Jr. RB D'Andre Swift WR Marquez Valdes-Scantling WR Christian Watson WR Drake London TE Travis Kelce FLEX Marquise Brown BN Gabe Davis BN Rashod Bateman BN Allen Lazard BN De'Von Achane BN Raheem Mostert BN Jonathan Mingo BN Isaiah Hodgins BN Noah Fant BN Baker Mayfield BN Deuce Vaughn BN Zamir White BN Durham Smythe,,Davante Adams,WR,8.33%,0
3,3889733724,goodpicksonly24,1020,23.02,QB Jared Goff RB Jahmyr Gibbs RB Bijan Robinson WR Kadarius Toney WR Calvin Ridley WR Zay Flowers TE Evan Engram FLEX James Conner BN Joe Burrow BN James Cook BN Darnell Mooney BN Donovan Peoples-Jones BN Dalton Kincaid BN DJ Chark Jr. BN Curtis Samuel BN Hunter Renfrow BN Chase Brown BN Brock Purdy BN Isaiah Likely BN Hunter Henry,,DeVonta Smith,WR,8.33%,0
4,3889733793,rjankiewicz,1020,22.6,QB Lamar Jackson RB Isiah Pacheco RB Austin Ekeler WR Rashee Rice WR Justyn Ross WR Chris Olave TE Kyle Pitts FLEX Dameon Pierce BN George Pickens BN Tua Tagovailoa BN Odell Beckham Jr. BN Khalil Herbert BN Geno Smith BN Greg Dulcich BN Romeo Doubs BN Michael Mayer BN John Metchie III BN Gus Edwards BN Cade Otton BN Chris Evans,,Najee Harris,RB,8.33%,0
5,3889725677,DeepSeaMike,1080,19.5,QB Justin Herbert RB David Montgomery RB Najee Harris WR Tyreek Hill WR Davante Adams WR DeVonta Smith TE Noah Gray FLEX Terry McLaurin BN Jordan Addison BN David Njoku BN Rashaad Penny BN Samaje Perine BN Tyjae Spears BN Michael Gallup BN Joshua Palmer BN Tank Bigsby BN Sam Howell BN Justice Hill BN Cole Turner BN Salvon Ahmed,,Justin Herbert,QB,8.33%,0
6,3889747889,cdogwells,1080,3.9,QB Jalen Hurts RB Clyde Edwards-Helaire RB Breece Hall WR A.J. Brown WR DK Metcalf WR DeAndre Hopkins TE Chig Okonkwo FLEX Jaxon Smith-Njigba BN Javonte Williams BN Jahan Dotson BN Quentin Johnston BN Anthony Richardson BN Jakobi Meyers BN Tyler Boyd BN Jimmy Garoppolo BN Leonard Fournette BN Hayden Hurst BN Irv Smith Jr. BN Pierre Strong Jr. BN Joshua Kelley,,Terry McLaurin,BN,8.33%,0
7,3889733787,Rubrik,1080,3.6,QB Daniel Jones RB Jerick McKinnon RB Josh Jacobs WR Richie James Jr. WR Justin Jefferson WR Cooper Kupp TE Dallas Goedert FLEX Kenneth Walker III BN Jerry Jeudy BN Aaron Jones BN Kirk Cousins BN Damien Harris BN K.J. Osborn BN Jalin Hyatt BN Juwan Johnson BN Josh Downs BN Marvin Mims Jr. BN Tyler Conklin BN Mac Jones BN Kyren Williams,,David Montgomery,RB,8.33%,13.4
8,3889747939,Pythos,1140,1.8,QB Deshaun Watson RB Derrick Henry RB Rhamondre Stevenson WR Marvin Jones Jr. WR Stefon Diggs WR Mike Williams TE T.J. Hockenson FLEX Michael Pittman Jr. BN Tyler Lockett BN Aaron Rodgers BN Antonio Gibson BN Derek Carr BN D'Onta Foreman BN Taysom Hill BN Jeff Wilson Jr. BN Tyler Higbee BN Kenneth Gainwell BN Rondale Moore BN Cordarrelle Patterson BN Darius Slayton,,Jordan Addison,FLEX,8.33%,0
9,3889725831,JPhipps,1200,0,QB Dak Prescott RB Nick Chubb RB Miles Sanders WR CeeDee Lamb WR Deebo Samuel WR Amari Cooper TE Dalton Schultz FLEX Chris Godwin BN Alexander Mattison BN Elijah Moore BN Elijah Mitchell BN Bryce Young BN Alec Pierce BN Jaylen Warren BN Jake Ferguson BN Mecole Hardman Jr. BN Desmond Ridder BN Jerome Ford BN Zach Ertz BN Michael Wilson,,David Njoku,TE,8.33%,0
9,3889742757,jpop49,1200,0,QB Josh Allen RB Alvin Kamara RB Brian Robinson Jr. WR Ja'Marr Chase WR Keenan Allen WR Christian Kirk TE George Kittle FLEX Brandon Aiyuk BN JuJu Smith-Schuster BN Jamaal Williams BN Kyler Murray BN Dawson Knox BN Zay Jones BN Matthew Stafford BN Gerald Everett BN Devin Singletary BN Chuba Hubbard BN Robert Woods BN Evan Hull BN Randall Cobb,,Rashaad Penny,BN,8.33%,0
9,3889725689,CaliCapper22,1140,0,QB Jordan Love RB Jonathan Taylor RB Saquon Barkley WR Garrett Wilson WR DJ Moore WR Treylon Burks TE Mark Andrews FLEX Dalvin Cook BN Cam Akers BN Michael Thomas BN AJ Dillon BN Kendre Miller BN Wan'Dale Robinson BN Kenny Pickett BN Kareem Hunt BN Jayden Reed BN Parris Campbell BN Luke Musgrave BN DeVante Parker BN Calvin Austin III,,Samaje Perine,BN,8.33%,0
9,3889733758,socks214,1140,0,QB Trevor Lawrence RB Christian McCaffrey RB Rachaad White WR Jaylen Waddle WR Tee Higgins WR Brandin Cooks TE Darren Waller FLEX Courtland Sutton BN Pat Freiermuth BN Jameson Williams BN Russell Wilson BN Roschon Johnson BN Ezekiel Elliott BN Nico Collins BN Trey McBride BN Ryan Tannehill BN Mack Hollins BN Deon Jackson BN Ty Chandler BN Rico Dowdle,,Tyjae Spears,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Noah Gray,BN,8.33%,6.1
,,,,,,,Justice Hill,BN,8.33%,0
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,Salvon Ahmed,BN,8.33%,0
,,,,,,,Jonathan Taylor,FLEX,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Mark Andrews,TE,8.33%,0
,,,,,,,DJ Moore,WR,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Cam Akers,RB,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Kenny Pickett,QB,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Calvin Austin III,BN,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,19.1
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,J.K. Dobbins,FLEX,8.33%,0
,,,,,,,Mike Evans,WR,8.33%,0
,,,,,,,Joe Mixon,RB,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Sam LaPorta,TE,8.33%,8.9
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Marquise Brown,FLEX,8.33%,0
,,,,,,,Gabe Davis,WR,8.33%,0
,,,,,,,Rashod Bateman,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Durham Smythe,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Miles Sanders,BN,8.33%,0
,,,,,,,Chris Godwin,FLEX,8.33%,0
,,,,,,,Dak Prescott,QB,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Dalton Schultz,TE,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Mecole Hardman Jr.,BN,8.33%,0
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Kadarius Toney,WR,8.33%,1
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,James Conner,BN,8.33%,0
,,,,,,,James Cook,FLEX,8.33%,0
,,,,,,,Zay Flowers,WR,8.33%,0
,,,,,,,Jared Goff,BN,8.33%,14.02
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Dalton Kincaid,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Curtis Samuel,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Brandin Cooks,FLEX,8.33%,0
,,,,,,,Courtland Sutton,WR,8.33%,0
,,,,,,,Pat Freiermuth,BN,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Rico Dowdle,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Kenneth Walker III,FLEX,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Daniel Jones,BN,8.33%,0
,,,,,,,Kirk Cousins,QB,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Juwan Johnson,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Kyren Williams,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Kyle Pitts,TE,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Isiah Pacheco,FLEX,8.33%,9.4
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Tua Tagovailoa,BN,8.33%,0
,,,,,,,Odell Beckham Jr.,WR,8.33%,0
,,,,,,,Khalil Herbert,BN,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Josh Allen,QB,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Brandon Aiyuk,FLEX,8.33%,0
,,,,,,,Alvin Kamara,RB,8.33%,0
,,,,,,,Brian Robinson Jr.,RB,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,Dawson Knox,BN,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Gerald Everett,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Randall Cobb,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Jaxon Smith-Njigba,BN,8.33%,0
,,,,,,,Javonte Williams,RB,8.33%,0
,,,,,,,Jahan Dotson,FLEX,8.33%,0
,,,,,,,Quentin Johnston,BN,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Tyler Boyd,BN,8.33%,0
,,,,,,,Chig Okonkwo,TE,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Pierre Strong Jr.,BN,8.33%,0
,,,,,,,Joshua Kelley,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Michael Pittman Jr.,FLEX,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,Aaron Rodgers,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Darius Slayton,BN,8.33%,0
