player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,ED,ATL,5,0,0,2,65.0,3,6,99,94.7,12.1,12,0,4.5,0,113,107,9,0,62.4,1,4,50,93.2,14.0,7,5.0,0,59,55,5
Matthew Slater,4467,WR,NE,1,0,0,19,60.0,0,0,0,100.0,,0,0,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Brandon Graham,5538,ED,PHI,5,0,0,24,72.5,2,5,57,91.5,15.8,9,0,6.1,0,71,65,7,0,80.1,2,5,28,100.0,25.0,7,12.5,0,32,32,7
Jerry Hughes,5556,ED,HST,5,0,0,13,59.5,0,9,73,98.7,8.2,6,1,7.5,1,77,76,10,0,55.4,0,4,32,100.0,9.4,3,6.3,0,33,33,4
Al Woods,5646,DI,NYJ,4,0,0,22,56.5,1,0,43,100.0,2.3,1,0,3.5,1,45,45,2,0,56.7,1,0,17,100.0,5.9,1,2.9,0,17,17,1
Von Miller,6154,ED,BUF,1,0,0,4,49.5,0,0,11,92.9,0.0,0,0,0.0,0,14,13,0,0,50.5,0,0,8,90.0,0.0,0,0.0,0,10,9,0
Patrick Peterson,6157,CB,PIT,5,0,1,25,55.0,0,1,2,0.9,0.0,0,1,25.0,0,219,2,1,0,59.5,0,0,1,0.8,0.0,0,0.0,0,121,1,0
Cameron Jordan,6176,ED,NO,5,2,0,20,71.8,2,19,166,98.4,13.9,23,0,7.5,2,183,180,23,0,84.7,1,11,77,98.8,24.7,19,10.4,2,85,84,14
Cameron Heyward,6183,DI,PIT,1,0,0,25,62.2,1,0,9,100.0,11.1,1,0,5.6,0,9,9,1,0,55.8,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Justin Houston,6222,ED,CAR,5,1,0,5,64.1,2,6,71,85.2,9.9,7,1,7.0,1,88,75,9,0,70.8,1,5,25,83.3,24.0,6,16.0,1,30,25,7
Lawrence Guy Sr.,6385,DI,NE,5,0,0,19,47.8,0,3,82,100.0,2.4,2,0,1.8,0,87,87,3,0,49.7,0,2,20,100.0,5.0,1,5.0,0,22,22,2
Fletcher Cox,7018,DI,PHI,4,0,0,24,67.3,7,3,129,100.0,11.6,15,1,4.7,1,134,134,11,0,68.5,6,2,65,100.0,15.4,10,7.7,1,68,68,9
Bobby Wagner,7050,LB,SEA,4,0,0,29,69.2,0,3,24,13.9,16.7,4,0,14.6,2,194,27,5,0,72.0,0,2,16,17.2,18.8,3,18.8,2,99,17,4
Lavonte David,7060,LB,TB,4,0,0,30,55.3,0,2,19,11.0,5.3,1,0,10.5,1,172,19,3,0,51.4,0,1,8,9.9,12.5,1,6.3,0,81,8,1
Demario Davis,7079,LB,NO,5,0,1,20,62.7,1,5,28,14.2,10.7,3,1,14.3,1,212,30,7,0,64.5,0,5,20,22.1,15.0,3,17.5,1,95,21,6
Tashaun Gipson Sr.,7288,S,SF,5,0,0,28,53.7,0,2,4,1.9,0.0,0,0,25.0,0,215,4,2,0,54.5,0,2,3,2.6,0.0,0,33.3,0,116,3,2
Harrison Smith,7641,S,MIN,5,0,0,18,63.6,1,1,35,17.1,2.9,1,1,11.4,3,205,35,5,0,79.6,1,1,11,16.2,9.1,1,36.4,3,68,11,5
Justin Bethel,7654,CB,MIA,5,0,0,17,90.9,0,1,4,6.1,0.0,0,0,37.5,1,82,5,2,0,91.8,0,1,2,6.3,0.0,0,75.0,1,48,3,2
Johnathan Hankins,7830,DI,DAL,5,2,0,9,69.9,0,1,50,100.0,6.0,3,1,1.0,0,53,53,1,1,74.4,0,0,16,100.0,6.3,1,0.0,0,17,17,0
Tyrann Mathieu,7850,S,NO,5,0,1,20,55.5,0,1,2,1.4,0.0,0,1,25.0,0,212,3,1,0,58.8,0,1,1,1.1,0.0,0,50.0,0,95,1,1
John Jenkins,7863,DI,LV,5,1,0,23,71.9,1,5,69,100.0,11.6,8,0,4.3,0,72,72,6,0,68.3,0,4,16,100.0,18.8,3,12.5,0,17,17,4
William Gholston,7908,DI,TB,4,0,0,30,64.3,0,2,32,100.0,12.5,4,0,3.1,0,33,33,2,0,64.5,0,1,12,100.0,16.7,2,4.2,0,12,12,1
Micah Hyde,7941,S,BUF,5,0,0,4,60.0,0,0,1,0.6,0.0,0,0,0.0,0,181,1,0,0,,0,0,0,0.0,,0,,0,88,0,0
Jordan Poyer,8000,S,BUF,4,0,0,4,52.2,0,1,6,5.1,0.0,0,1,8.3,0,137,7,1,0,56.5,0,0,1,2.8,0.0,0,0.0,0,71,2,0
Nick Williams,8006,DI,LAC,4,0,0,27,59.8,0,1,64,100.0,4.7,3,0,0.8,0,65,65,1,0,60.3,0,0,24,100.0,8.3,2,0.0,0,24,24,0
Mike Purcell,8530,DI,DEN,5,2,1,10,64.1,2,0,56,98.4,5.4,3,1,1.8,0,62,61,2,1,61.2,0,0,22,95.8,4.5,1,0.0,0,24,23,0
Jadeveon Clowney,8636,ED,BLT,5,0,0,3,68.5,4,14,151,95.2,15.2,23,0,7.3,2,167,159,20,0,65.9,3,9,80,94.4,17.5,14,8.8,1,90,85,13
Khalil Mack,8640,ED,LAC,4,2,0,27,80.9,2,12,135,91.0,15.6,21,0,10.4,7,156,142,21,1,90.5,2,10,67,93.4,28.4,19,17.9,6,76,71,18
Aaron Donald,8648,DI,LA,5,0,1,26,90.8,3,17,155,100.0,20.6,32,1,8.4,3,170,170,23,0,88.3,1,11,74,100.0,25.7,19,10.8,2,83,83,14
C.J. Mosley,8652,LB,NYJ,5,1,0,22,83.6,1,3,13,7.2,15.4,2,2,15.4,0,208,15,4,1,83.1,0,3,8,8.6,25.0,2,18.8,0,105,9,3
Jimmie Ward,8665,S,HST,3,0,0,13,56.1,0,0,3,2.5,0.0,0,1,0.0,0,120,3,0,0,56.5,0,0,2,3.6,0.0,0,0.0,0,55,2,0
Bradley Roby,8666,CB,PHI,1,0,0,24,66.9,0,1,4,22.2,25.0,1,0,12.5,0,18,4,1,0,73.8,0,1,2,20.0,50.0,1,25.0,0,10,2,1
DeMarcus Lawrence,8669,ED,DAL,5,0,0,9,81.5,1,14,91,99.0,26.4,24,0,10.4,2,103,102,17,0,80.1,0,12,47,100.0,34.0,16,12.8,0,55,55,12
Kyle Van Noy,8675,ED,BLT,2,1,0,3,68.0,1,4,36,94.9,11.1,4,0,6.9,0,39,37,5,0,61.3,1,3,23,92.3,13.0,3,8.7,0,26,24,4
DaQuan Jones,8747,DI,BUF,5,0,0,4,89.5,3,9,74,100.0,23.0,17,0,12.2,3,80,80,15,0,77.4,2,5,41,100.0,22.0,9,13.4,2,44,44,9
Brent Urban,8769,DI,BLT,5,2,0,3,66.7,2,3,37,100.0,2.7,1,0,9.5,1,38,38,6,1,68.2,1,0,14,100.0,0.0,0,10.7,1,14,14,2
Shelby Harris,8869,DI,CLV,4,1,0,8,60.7,0,2,37,95.2,5.4,2,0,5.4,1,42,40,3,0,58.2,0,0,12,93.3,0.0,0,8.3,1,15,14,1
Denico Autry,8982,ED,TEN,5,0,0,31,66.6,4,9,128,99.3,12.5,16,0,8.2,4,140,139,17,0,73.1,2,8,65,98.6,18.5,12,12.3,3,72,71,13
Shaquil Barrett,9000,ED,TB,4,0,0,30,79.4,3,7,81,77.8,12.3,10,2,7.4,1,108,84,11,0,63.5,2,6,46,82.8,13.0,6,8.7,0,58,48,8
Kerry Hyder Jr.,9045,ED,SF,4,0,0,28,63.6,0,3,45,100.0,13.3,6,0,5.6,1,46,46,4,0,65.5,0,2,30,100.0,16.7,5,6.7,1,31,31,3
Adrian Phillips,9177,S,NE,5,0,0,19,53.0,0,0,3,8.7,0.0,0,0,0.0,0,46,4,0,0,59.4,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Dante Fowler Jr.,9436,ED,DAL,5,0,0,9,73.0,2,5,58,98.5,10.3,6,1,7.8,1,67,66,8,0,58.4,1,3,34,97.6,8.8,3,5.9,0,42,41,4
Leonard Williams,9439,DI,NYG,5,1,1,21,90.0,3,7,107,100.0,16.8,18,2,5.6,1,114,114,11,0,90.7,3,3,32,100.0,31.3,10,12.5,1,37,37,7
Arik Armstead,9450,DI,SF,5,0,0,28,85.7,4,8,142,100.0,16.2,23,1,4.9,1,147,147,13,0,90.8,3,8,74,100.0,24.3,18,7.4,0,77,77,11
Bud Dupree,9455,ED,ATL,5,1,0,2,52.4,1,6,124,94.9,5.6,7,0,3.6,1,138,131,8,1,54.2,1,4,69,94.9,7.2,5,5.1,1,78,74,6
Shaq Thompson,9458,LB,CAR,2,0,0,5,64.3,0,0,2,9.1,50.0,1,0,0.0,0,33,3,0,0,68.0,0,0,0,12.5,,1,,0,8,1,0
Mario Edwards Jr.,9468,DI,SEA,4,1,0,29,84.9,4,7,86,100.0,16.3,14,2,7.6,1,88,88,12,1,75.3,2,4,43,100.0,18.6,8,7.0,0,44,44,6
Preston Smith,9471,ED,GB,5,1,0,12,55.6,3,7,118,89.1,6.8,8,0,5.1,1,137,122,11,0,52.6,2,6,54,85.1,7.4,4,9.3,1,67,57,9
Eric Kendricks,9478,LB,LAC,2,0,0,27,63.2,0,0,6,7.8,16.7,1,0,0.0,0,77,6,0,0,55.9,0,0,2,5.9,0.0,0,0.0,0,34,2,0
Denzel Perryman,9481,LB,HST,3,0,0,13,46.9,0,2,9,11.3,0.0,0,0,11.1,0,80,9,2,0,53.1,0,1,3,9.1,0.0,0,16.7,0,33,3,1
Jordan Phillips,9485,DI,BUF,5,2,0,4,52.3,1,3,60,98.5,5.0,3,1,5.0,1,66,65,5,2,55.2,1,3,31,100.0,9.7,3,9.7,1,35,35,5
Markus Golden,9491,ED,PIT,5,0,0,25,70.0,1,2,27,76.9,18.5,5,0,13.0,2,39,30,5,0,75.7,1,2,16,76.0,31.3,5,21.9,2,25,19,5
Randy Gregory,9493,ED,SF,4,1,0,28,53.8,1,5,74,95.2,5.4,4,2,5.4,1,83,79,7,0,51.5,0,3,33,97.3,6.1,2,7.6,1,37,36,4
Frank Clark,9496,ED,DEN,2,0,0,10,50.8,0,0,24,90.0,4.2,1,1,0.0,0,30,27,0,0,53.2,0,0,16,94.4,6.3,1,0.0,0,18,17,0
Jordan Hicks,9517,LB,MIN,5,0,0,18,53.5,0,4,57,29.3,5.3,3,0,3.5,0,205,60,4,0,63.0,0,3,20,33.3,10.0,2,7.5,0,69,23,3
Danielle Hunter,9521,ED,MIN,5,1,0,18,65.3,0,11,169,96.1,9.5,16,0,6.8,6,181,174,17,0,62.7,0,6,56,96.7,12.5,7,7.1,1,61,59,7
Steven Nelson,9531,CB,HST,5,0,0,13,60.0,0,0,1,0.5,0.0,0,1,0.0,0,190,1,0,0,,0,0,0,0.0,,0,,0,87,0,0
Angelo Blackson,9533,DI,JAX,5,0,0,15,50.4,0,1,64,100.0,1.6,1,0,0.8,0,70,70,1,0,51.0,0,0,29,100.0,0.0,0,0.0,0,32,32,0
Za'Darius Smith,9555,ED,CLV,4,0,0,8,81.1,4,9,90,96.8,22.2,20,1,7.2,0,95,92,13,0,76.3,1,6,39,97.6,28.2,11,9.0,0,41,40,7
Kwon Alexander,9557,LB,PIT,5,0,0,25,73.8,1,0,13,10.9,15.4,2,0,11.5,1,129,14,2,0,82.6,1,0,8,13.0,25.0,2,18.8,1,69,9,2
Grady Jarrett,9570,DI,ATL,5,1,0,2,73.3,5,7,130,98.6,13.8,18,0,5.4,1,140,138,13,1,81.3,5,4,71,100.0,21.1,15,7.7,1,76,76,10
Rakeem Nunez-Roches,9650,DI,NYG,5,0,0,21,52.8,0,1,51,100.0,2.0,1,0,1.0,0,56,56,1,0,53.8,0,1,8,100.0,0.0,0,6.3,0,8,8,1
Troy Hill,9881,CB,CAR,5,0,0,5,51.6,0,1,3,3.0,0.0,0,1,16.7,0,99,3,1,0,59.0,0,0,1,2.4,0.0,0,0.0,0,42,1,0
DeShawn Williams,9891,DI,CAR,5,0,0,5,57.0,1,2,65,100.0,6.2,4,0,2.3,0,71,71,3,0,64.8,1,0,17,100.0,5.9,1,2.9,0,19,19,1
Alex Singleton,9994,LB,DEN,6,0,0,10,63.3,1,1,16,8.4,6.3,1,1,6.3,0,215,18,2,0,61.8,0,1,11,11.9,9.1,1,4.5,0,109,13,1
Joey Bosa,10637,ED,LAC,3,0,0,27,64.0,0,5,69,100.0,11.6,8,2,8.0,3,73,73,8,0,75.2,0,3,25,100.0,24.0,6,18.0,3,26,26,6
DeForest Buckner,10641,DI,IND,5,0,0,14,79.2,2,8,136,95.2,15.4,21,2,5.1,2,147,140,12,0,82.7,2,6,69,100.0,18.8,13,8.7,2,71,71,10
Leonard Floyd,10643,ED,BUF,5,0,0,4,69.6,3,5,94,93.6,10.6,10,1,10.6,6,110,103,14,0,73.6,1,3,49,88.3,12.2,6,14.3,5,60,53,9
Sheldon Rankins,10646,DI,HST,5,0,0,13,58.8,1,7,114,99.2,7.9,9,0,3.5,0,123,122,8,0,64.4,0,6,58,100.0,12.1,7,5.2,0,62,62,6
Keanu Neal,10651,S,PIT,5,0,0,25,49.9,0,2,9,6.4,0.0,0,0,11.1,0,140,9,2,0,53.5,0,1,3,4.1,0.0,0,16.7,0,74,3,1
Shaq Lawson,10653,ED,BUF,4,0,0,4,55.8,2,3,49,98.1,6.1,3,1,5.1,0,54,53,5,0,51.1,1,0,18,95.2,0.0,0,2.8,0,21,20,1
Artie Burns,10659,CB,SEA,3,0,0,29,54.7,0,0,3,3.4,0.0,0,0,0.0,0,88,3,0,0,55.6,0,0,2,3.8,0.0,0,0.0,0,52,2,0
Kenny Clark,10661,DI,GB,5,0,0,12,69.3,2,8,140,100.0,9.3,13,2,6.4,4,145,145,14,0,66.5,1,6,63,100.0,12.7,8,10.3,3,64,64,10
Emmanuel Ogbah,10666,ED,MIA,5,0,0,17,52.8,0,7,50,94.5,4.0,2,0,11.0,2,55,52,9,0,57.8,0,5,25,96.3,8.0,2,18.0,2,27,26,7
Chris Jones,10671,DI,KC,5,2,0,16,84.9,4,10,135,98.6,19.3,26,1,10.4,7,146,144,21,0,79.1,2,7,58,100.0,25.9,15,12.9,3,61,61,12
Xavien Howard,10672,CB,MIA,5,0,0,17,78.9,1,0,2,1.0,0.0,0,5,25.0,0,205,2,1,0,60.0,1,0,1,1.0,0.0,0,50.0,0,97,1,1
Austin Johnson,10677,DI,LAC,4,1,0,27,52.5,0,1,83,100.0,0.0,0,0,0.6,0,85,85,1,1,54.9,0,1,26,100.0,0.0,0,1.9,0,27,27,1
Jihad Ward,10678,ED,NYG,5,0,1,21,49.6,1,2,51,98.2,2.0,1,1,2.9,0,57,56,3,0,51.1,0,1,8,100.0,0.0,0,6.3,0,9,9,1
A'Shawn Robinson,10680,DI,NYG,5,0,1,21,50.3,0,1,39,100.0,2.6,1,1,1.3,0,43,43,1,0,59.3,0,1,7,100.0,14.3,1,7.1,0,8,8,1
Jarran Reed,10683,DI,SEA,4,1,0,29,72.7,4,9,106,100.0,13.2,14,1,8.0,2,113,113,15,0,75.0,2,7,52,100.0,17.3,9,12.5,2,56,56,11
Deion Jones,10686,LB,CAR,1,0,0,5,64.7,0,0,4,12.1,25.0,1,1,0.0,0,33,4,0,0,,0,0,0,0.0,,0,,0,11,0,0
Adam Gotsis,10697,DI,JAX,5,1,0,15,48.9,2,3,71,100.0,0.0,0,0,3.5,0,73,73,5,0,46.7,0,3,29,100.0,0.0,0,5.2,0,31,31,3
Kevin Byard,10698,S,TEN,5,0,0,31,60.0,0,1,1,0.5,0.0,0,0,50.0,0,195,1,1,0,,0,0,0,0.0,,0,,0,87,0,0
Maliek Collins,10701,DI,HST,5,0,0,13,66.3,6,8,116,99.2,12.1,14,2,6.0,0,124,123,14,0,66.1,4,6,60,100.0,16.7,10,8.3,0,63,63,10
Yannick Ngakoue,10703,ED,CHI,5,0,0,6,51.2,2,14,165,98.3,5.5,9,2,6.1,2,172,169,18,0,56.4,2,7,86,98.9,7.0,6,7.6,2,90,89,11
Jonathan Bullard,10706,DI,MIN,5,0,0,18,50.3,0,1,67,93.3,3.0,2,0,0.7,0,75,70,1,0,53.5,0,1,22,92.0,4.5,1,2.3,0,25,23,1
Kendall Fuller,10718,CB,WAS,5,0,1,32,56.2,0,0,1,0.5,0.0,0,2,0.0,0,199,1,0,0,,0,0,0,0.0,,0,,0,102,0,0
Javon Hargrave,10723,DI,SF,5,0,0,28,90.3,2,14,140,100.0,20.0,28,1,7.9,3,146,146,19,0,90.5,2,10,74,100.0,27.0,20,12.2,3,78,78,15
Justin Simmons,10732,S,DEN,4,0,0,10,58.3,0,0,1,0.6,0.0,0,1,0.0,0,166,1,0,0,,0,0,0,0.0,,0,,0,89,0,0
Eric Murray,10740,S,HST,5,0,0,13,59.8,0,0,1,0.9,0.0,0,0,0.0,0,106,1,0,0,,0,0,0,0.0,,0,,0,54,0,0
Miles Killebrew,10745,ED,PIT,2,0,0,25,60.0,0,0,0,50.0,,0,0,,0,2,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
De'Vondre Campbell,10749,LB,GB,3,0,0,12,57.0,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,58.5,0,0,1,2.9,0.0,0,0.0,0,34,1,0
Hassan Ridgeway,10750,DI,HST,1,0,0,13,61.5,0,0,6,100.0,0.0,0,0,0.0,0,8,8,0,0,65.3,0,0,3,100.0,0.0,0,0.0,0,4,4,0
David Onyemata,10754,DI,ATL,5,1,1,2,84.2,4,5,103,99.1,18.4,19,3,6.3,2,112,111,11,0,86.0,3,5,51,100.0,29.4,15,9.8,1,56,56,9
Andrew Billings,10756,DI,CHI,5,0,0,6,69.9,1,11,82,98.8,12.2,10,0,7.3,0,84,83,12,0,63.9,0,4,24,100.0,16.7,4,8.3,0,24,24,4
Dean Lowry,10771,DI,MIN,5,1,0,18,53.0,0,1,68,89.7,1.5,1,1,0.7,0,78,70,1,1,62.3,0,1,23,96.0,4.3,1,2.2,0,25,24,1
Matthew Judon,10780,ED,NE,4,0,0,19,60.4,5,7,90,81.7,8.9,8,0,11.1,4,115,94,16,0,58.3,0,5,40,87.8,12.5,5,13.8,3,49,43,8
Quinton Jefferson,10781,DI,NYJ,5,0,0,22,61.3,2,4,89,97.9,9.0,8,0,6.7,3,94,92,9,0,70.0,1,3,38,100.0,18.4,7,10.5,2,40,40,6
DJ Reader,10800,DI,CIN,5,0,0,7,64.0,3,4,107,99.1,4.7,5,0,4.2,1,114,113,8,0,68.8,2,1,32,100.0,3.1,1,4.7,0,37,37,3
Kamu Grugier-Hill,10842,LB,CAR,4,0,0,5,70.4,0,1,8,10.4,12.5,1,0,18.8,1,77,8,2,0,62.6,0,1,7,28.0,0.0,0,21.4,1,25,7,2
Elandon Roberts,10848,LB,PIT,5,0,0,25,50.0,2,1,5,11.1,20.0,1,0,30.0,0,63,7,3,0,69.7,0,1,2,11.5,50.0,1,25.0,0,26,3,1
Jalen Mills,10867,S,NE,5,0,0,19,55.6,0,1,4,6.3,0.0,0,0,12.5,0,63,4,1,0,58.6,0,1,2,6.3,0.0,0,25.0,0,32,2,1
Jayron Kearse,10878,S,DAL,5,0,2,9,65.6,0,1,5,3.0,0.0,0,4,30.0,1,164,5,2,0,,0,1,0,0.0,,0,,0,86,0,1
Mike Hilton,10898,S,CIN,5,1,1,7,53.9,0,0,15,9.5,0.0,0,1,0.0,0,168,16,0,1,61.2,0,0,6,9.1,0.0,0,0.0,0,77,7,0
Kyle Peko,11027,DI,TEN,5,0,0,31,56.2,0,1,50,100.0,4.0,2,0,1.0,0,52,52,1,0,52.4,0,0,12,100.0,0.0,0,0.0,0,12,12,0
Michael Pierce,11101,DI,BLT,5,0,0,3,67.9,1,11,128,95.1,13.3,17,0,4.7,0,143,136,12,0,75.6,1,8,67,94.6,19.4,13,6.7,0,74,70,9
Morgan Fox,11184,DI,LAC,4,0,0,27,69.3,3,6,81,98.9,16.0,13,1,8.0,2,89,88,11,0,71.9,2,5,48,100.0,22.9,11,9.4,1,52,52,8
Romeo Okwara,11250,ED,DET,4,0,0,11,61.6,1,6,59,89.9,10.2,6,0,5.9,0,69,62,7,0,68.0,1,5,26,87.5,15.4,4,11.5,0,32,28,6
Roy Robertson-Harris,11341,DI,JAX,5,0,0,15,61.3,2,8,132,100.0,9.1,12,0,3.8,0,142,142,10,0,67.1,1,6,61,100.0,14.8,9,5.7,0,66,66,7
Antonio Hamilton Sr.,11353,CB,ARZ,5,0,0,1,57.8,0,0,2,3.9,0.0,0,0,0.0,0,51,2,0,0,59.0,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Myles Garrett,11756,ED,CLV,4,0,1,8,94.0,6,11,100,96.4,32.0,32,2,14.5,6,111,107,23,0,91.0,4,6,52,100.0,34.6,18,19.2,5,55,55,15
Solomon Thomas,11758,DI,NYJ,5,0,0,22,56.0,0,5,65,100.0,4.6,3,0,5.4,1,66,66,6,0,52.4,0,4,26,100.0,3.8,1,7.7,0,26,26,4
Jamal Adams,11761,S,SEA,1,0,0,29,62.6,0,1,1,20.0,0.0,0,0,50.0,0,5,1,1,0,,0,0,0,0.0,,0,,0,1,0,0
Haason Reddick,11768,ED,PHI,5,0,0,24,65.6,2,13,158,95.9,14.6,23,0,6.6,3,170,163,18,0,73.7,1,13,91,96.9,23.1,21,11.0,3,97,94,17
Derek Barnett,11769,ED,PHI,5,0,0,24,55.9,0,0,34,90.9,5.9,2,0,0.0,0,44,40,0,0,53.2,0,0,15,94.7,6.7,1,0.0,0,19,18,0
Malik Hooker,11770,S,DAL,5,0,0,9,60.0,0,0,1,0.6,0.0,0,0,0.0,0,155,1,0,0,,0,0,0,0.0,,0,,0,82,0,0
Jonathan Allen,11772,DI,WAS,5,1,0,32,70.3,5,11,160,99.4,13.8,22,0,6.9,3,172,171,19,1,75.5,4,10,86,100.0,20.9,18,10.5,2,92,92,16
Adoree' Jackson,11773,CB,NYG,5,0,1,21,55.5,0,0,2,1.2,0.0,0,1,0.0,0,161,2,0,0,55.5,0,0,2,4.5,0.0,0,0.0,0,44,2,0
